Capture Date,Course ID,Trap,Band ID,Recapture,Sex,Age,Immature,Weight,Condition,Leg Band,Wing Band,Tag Status at Capture,Manufacturer_at_Capture,SerialNum_at_Capture,Frequency_at_Capture,Tag Status at Release,Manufacturer_at_Release,SerialNum_at_Release,Frequency_at_Release,BirdID,Comments,ObjectId,WingChord,Tarsus,RadioSize
3/13/2022,BJ,111,220220,No,Female,Juvenile,,155,Moderate NA Scalp Moderately Torn,Right,None,None,,,,None,,,,_220220,,183,,,
3/13/2022,BJ,111,220221,No,Male,Juvenile,,175,Good,Right,None,None,,,,None,,,,_220221,,184,,,
3/13/2022,BJ,111,194550,Yes,Male,Adult,,183,Good,Right,None,None,,,,None,,,,_194550,,185,,,
3/13/2022,BJ,111,220222,No,Male,Adult,,170,Good,Right,None,None,,,,None,,,,_220222,,186,,,
3/13/2022,BJ,111,220223,No,Male,Adult,,183,Good,Right,None,None,,,,None,,,,_220223,,187,,,
3/13/2022,BJ,111,220224,No,Male,Juvenile,,167,Moderate NA Scalp Moderately Torn,Right,None,None,,,,None,,,,_220224,,188,,,
3/13/2022,BJ,111,220225,No,Male,Juvenile,,162,Good,Right,None,None,,,,None,,,,_220225,,189,,,
3/13/2022,BJ,111,214571,Yes,Male,Adult,,169,Good,Right,Right,None,,,,None,,,,_214571,Band ? wing ,190,,,
3/13/2022,BJ,111,220226,No,Female,Juvenile,,167,Good,Right,None,None,,,,None,,,,_220226,,191,,,
3/16/2022,BB,64,220074,No,Male,Adult,,173,Good,Right,None,None,,,,VHFNAPendant,AWE,OA21115,163.552,163.552_220074,,192,,,
3/16/2022,BB,64,220075,No,Female,Adult,,172,Good,Right,None,None,,,,VHFNAPendant,AWE,OA21150,163.967,163.967_220075,,193,,,
3/16/2022,BB,64,220076,No,Female,Juvenile,,164,Good,Right,None,None,,,,VHFNAPendant,AWE,OA21141,163.876,163.876_220076,,194,,,
3/16/2022,BB,64,220077,No,Male,Juvenile,,184,Good,Right,None,None,,,,VHFNAPendant,AWE,OA21135,163.804,163.804_220077,,195,,,
3/22/2022,BB,64,220345,No,Female,Juvenile,,162,Moderate NA Feathers Missing from Scalp,Right,None,None,,,,VHFNAPendant,AWE,Oa2130,162.419,162.419_220345,Small cut on face ,196,,,
3/13/2022,BJ,110,220231,No,Female,Juvenile,,176,Good,Right,None,None,,,,None,,,,_220231,,197,,,
3/13/2022,BJ,110,220232,No,Female,Juvenile,,144,Good,Right,None,None,,,,None,,,,_220232,,198,,,
3/13/2022,BJ,110,220233,No,Female,Juvenile,,152,Moderate NA Feathers Missing from Scalp,Right,None,None,,,,None,,,,_220233,,199,,,
3/13/2022,BJ,110,220234,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220234,,200,,,
3/13/2022,BJ,110,220235,No,Male,Juvenile,,190,Good,Right,None,None,,,,None,,,,_220235,,201,,,
3/25/2022,DB,158,220387,No,Male,Juvenile,,159,Good,Right,None,None,,,,None,,,,_220387,,202,,,
3/25/2022,BP,141,220289,No,Female,Juvenile,,0,good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA139,163.859,163.859_220289,,203,,,
3/28/2022,DB,252,220534,No,Male,Juvenile,,174,Good,Right,None,None,,,,None,,,,_220534,,204,,,
3/25/2022,BP,141,220290,No,Male,Juvenile,,0,good,Right,None,None,,,,VHFNAPendant,AWE,oa21NA159,164.093,164.093_220290,,205,,,
3/28/2022,DB,252,220531,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220531,,206,,,
3/18/2022,CC,199,220305,No,Male,Juvenile,,176,Good,Right,None,None,,,,VHFNAPendant,AWE,OA2157,162.805,162.805_220305,,207,,,
3/25/2022,BP,141,220296,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA162,164.129,164.129_220296,,208,,,
3/18/2022,CC,199,220306,No,Male,Juvenile,,172,Good,Right,None,None,,,,VHFNAPendant,AWE,OA2166,162.932,162.932_220306,,209,,,
3/25/2022,BP,146,220300,No,Male,,,0,Moderate NA Feathers Missing From Scalp,Right,none,none,,,,VHFNAPendant,AWE,oa21NA94,163.309,163.309_220300,,210,,,
3/22/2022,CC,205,220352,No,Female,Juvenile,,196,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21119,163.608,163.608_220352,,211,,,
3/25/2022,BP,146,220402,No,Male,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA107,163.471,163.471_220402,,212,,,
3/22/2022,CC,205,220353,No,Female,Juvenile,,162,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21190,164.47,164.470_220353,,213,,,
3/25/2022,BP,146,220403,No,Female,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA189,164.454,164.454_220403,,214,,,
3/28/2022,CC,208,220532,No,Female,Juvenile,,180,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20216,162.362,162.362_220532,,215,,,
3/27/2022,BP,146,220420,No,Female,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA9n,162.428,162.428_220420,,216,,,
3/29/2022,CC,208,220568,No,Female,Juvenile,,188,Good,Right,none,none,,,,VHFNAPendant,AWE,hsl235203,167.62,167.620_220568,,217,,,
3/27/2022,BP,146,220423,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA27,164.152,164.152_220423,,218,,,
3/20/2022,CC,213,220327,No,Male,Juvenile,,164,Good,Right,None,None,,,,VHFNAPendant,AWE,OA2141,162.585,162.585_220327,,219,,,
3/25/2022,DB,139,220381,No,Male,Adult,,168,Good,Right,None,None,,,,None,,,,_220381,,220,,,
3/25/2022,BP,148,220294,No,Male,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA88,164.447,164.447_220294,,221,,,
3/25/2022,BP,148,220295,No,Male,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA185,164.417,164.417_220295,,222,,,
3/25/2022,BP,148,220201,No,Female,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA95,163.319,163.319_220201,,223,,,
3/25/2022,BP,151,220282,No,Male,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA138,163.843,163.843_220282,,224,,,
3/25/2022,BP,151,220284,No,Male,Adult,,0,good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA181,164.345,164.345_220284,,225,,,
3/25/2022,BP,151,220285,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA124,163.671,163.671_220285,,226,,,
3/28/2022,BP,256,220544,No,Female,Juvenile,,200,Moderate NA Feathers Missing from Scalp,Right,None,None,,,,VHFNAPendant,AWE,Hsl205814,164.66,164.660_220544,,227,,,
3/25/2022,BP,TT20,220277,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA168,164.183,164.183_220277,,228,,,
3/25/2022,BP,TT20,220278,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA44,162.631,162.631_220278,,229,,,
3/26/2022,DB,126,220502,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220502,,230,,,
3/25/2022,BP,TT20,220279,No,Male,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA116,163.561,163.561_220279,,231,,,
3/26/2022,DB,159,220504,No,Female,Adult,,170,Good,Right,None,None,,,,None,,,,_220504,,232,,,
3/26/2022,DB,159,220505,No,Male,Juvenile,,180,Good,Right,None,None,,,,None,,,,_220505,,233,,,
3/26/2022,BP,TT25,220404,No,Male,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA46,162.659,162.659_220404,,234,,,
3/26/2022,BP,TT25,220405,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA128,163.733,163.733_220405,,235,,,
3/29/2022,BP,TT25,220436,No,Female,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA4n,162.256,162.256_220436,,236,,,
3/27/2022,BP,TT25,220425,No,Female,,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA7n,162.376,162.376_220425,,237,,,
3/25/2022,BP,TT26,220280,No,Male,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA144,163.908,163.908_220280,,238,,,
3/26/2022,DB,250,220507,No,Male,Juvenile,,175,Good,Right,None,None,,,,None,,,,_220507,,239,,,
3/26/2022,DB,250,220508,No,Male,Adult,,180,Good,Right,None,None,,,,None,,,,_220508,,240,,,
3/26/2022,DB,250,220595,No,Female,Adult,,175,Good,Right,None,None,,,,None,,,,_220595,,241,,,
3/26/2022,DB,250,220594,No,Male,Adult,,160,Good,Right,None,None,,,,None,,,,_220594,,242,,,
3/26/2022,DB,250,220593,No,Male,Adult,,160,Good,Right,None,None,,,,None,,,,_220593,,243,,,
3/25/2022,BP,TT26,220281,No,Male,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA129,163.74,163.740_220281,,244,,,
3/28/2022,BP,TT26,220430,No,Female,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA11n,162.452,162.452_220430,,245,,,
3/29/2022,BP,TT26,220438,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA41,164.536,164.536_220438,,246,,,
3/26/2022,DB,193,220511,No,Male,Juvenile,,180,Good,Right,None,None,,,,None,,,,_220511,,247,,,
3/26/2022,DB,132,220512,No,Male,Adult,,185,Good,Right,Left,None,,,,None,,,,_220512,,248,,,
3/28/2022,CC,219,220522,No,Male,Juvenile,,180,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa213N,162.244,162.244_220522,,249,,,
3/28/2022,CC,219,220523,No,Male,Juvenile,,192,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20327,163.93,163.930_220523,,250,,,
3/28/2022,CC,219,220524,No,Male,Juvenile,,195,Good,Right,None,None,,,,VHFNAPendant,AWE,O2140,164.514,164.514_220524,,251,,,
3/22/2022,BB,TT32,220261,No,Male,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA32,162.468,162.468_220261,,252,,,
3/14/2022,BJ,171,220251,No,Male,Adult,,183,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20343,164.796,164.796_220251,,253,,,
3/28/2022,CC,219,220525,No,Female,Juvenile,,180,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20344,164.804,164.804_220525,,254,,,
3/24/2022,BB,TT32,220263,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA51,162.733,162.733_220263,,255,,,
3/14/2022,BJ,171,214608,Yes,Female,Adult,,177,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20247,162.814,162.814_214608,,256,,,
3/20/2022,CC,198,220328,No,Male,Juvenile,,164,Moderate NA Feathers Missing from Scalp,Right,None,None,,,,VHFNAPendant,AWE,OA21147,163.939,163.939_220328,,257,,,
3/15/2022,BJ,105,194876,Yes,Male,Adult,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,HSL205859,165.247,165.247_194876,,258,,,
3/18/2022,BJ,174,220257,No,Male,Adult,,180,good,right,none,none,,,,VHFNAPendant,AWE,Oa21NA5,162.053,162.053_220257,,259,,,
3/27/2022,DB,126,220518,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220518,,260,,,
3/15/2022,BJ,105,220054,No,Female,Juvenile,,190,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20306,163.534,163.534_220054,,261,,,
3/15/2022,FC,94,220056,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220056,,262,,,
3/27/2022,DB,126,220519,No,Male,Adult,,150,Good,Right,None,None,,,,None,,,,_220519,,263,,,
3/15/2022,BJ,105,220055,No,Male,Juvenile,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20208,162.242,162.242_220055,,264,,,
3/18/2022,BJ,174,220258,No,Female,Juvenile,,176,ModerateNAScalp moderately torn,Right,none,none,,,,VHFNAPendant,AWE,oa21NA35,162.519,162.519_220258,,265,,,
3/27/2022,DB,133,220520,No,Male,Juvenile,,0,Bad NA Scalp Severely Torn,Right,None,None,,,,None,,,,_220520,Bad neck/head injury. Kept overnight. Released following morning. ,266,,,
3/15/2022,BJ,105,220091,No,Female,Juvenile,,180,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa2198,163.343,163.343_220091,,267,,,
3/15/2022,FC,40,220059,No,Male,Juvenile,,165,Good,Right,None,None,,,,None,,,,_220059,,268,,,
3/27/2022,DB,132,220521,No,Male,Adult,,0,Bad NA Scalp Severely Torn,Right,None,None,,,,None,,,,_220521,Kept overnight.released following morning. Did not weigh in bag,269,,,
3/14/2022,BJ,106,220241,No,Male,Juvenile,,185,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20329,163.975,163.975_220241,,270,,,
3/15/2022,FC,40,220060,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220060,,271,,,
3/18/2022,CC,199,220304,No,Female,Juvenile,,162,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21100,163.382,163.382_220304,,272,,,
3/13/2022,BJ,107,214966,Yes,Male,Adult,,167,Good,Right,None,None,,,,VHFNAPendant,AWE,2169,165.296,165.296_214966,,273,,,
3/15/2022,FC,40,220052,No,Female,Juvenile,,142,Good,Right,None,None,,,,None,,,,_220052,,274,,,
3/28/2022,DB,126,220527,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220527,,275,,,
3/13/2022,BJ,110,220227,No,Female,Juvenile,,162,Good,Right,None,None,,,,VHFNAPendant,AWE,OA2156,162.796,162.796_220227,,276,,,
3/15/2022,BJ,175,220092,No,Male,Adult,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,OA21183,164.396,164.396_220092,,277,,,
3/15/2022,BJ,175,220053,No,Male,Juvenile,,167,Good,Right,None,None,,,,VHFNAPendant,AWE,Hsl216241,165.648,165.648_220053,,278,,,
3/13/2022,BJ,183,220045,No,Female,Juvenile,,190,Good,Right,None,None,,,,VHFNAPendant,AWE,TTA20286,163.282,163.282_220045,,279,,,
3/13/2022,BJ,183,220046,No,Female,Juvenile,,196,Good,Right,None,None,,,,VHFNAPendant,AWE,TTA20278,163.21,163.210_220046,,280,,,
3/14/2022,AC,30,205018,Yes,Female,Adult,,158,Moderate NA Scalp Moderately Torn,Right,Right,None,,,,None,,,,_205018,Wing ID 0205018,281,,,
3/13/2022,BJ,183,220047,No,Female,Juvenile,,182,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20346,164.822,164.822_220047,,282,,,
3/13/2022,BJ,183,220048,No,Female,Juvenile,,166,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20NA321,163.768,163.768_220048,,283,,,
3/14/2022,AC,19,220064,No,Male,Juvenile,,156,Good,Right,None,None,,,,None,,,,_220064,,284,,,
3/13/2022,BJ,183,220049,No,Female,Juvenile,,174,Good,Right,None,None,,,,VHFNAPendant,AWE,Hsl226262,166.171,166.171_220049,5f col,285,,,
3/15/2022,BJ,248,204594,Yes,Female,Adult,,167,Good,Right,Right,None,,,,VHFNAPendant,AWE,OA21153,164.02,164.020_204594,,286,,,
3/15/2022,BJ,248,220067,No,Male,Adult,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,OA21358,164.358,164.358_220067,,287,,,
3/13/2022,BJ,248,220051,No,Female,Adult,,176,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa2119,162.202,162.202_220051,,288,,,
12/15/2021,BJ,,194507,Yes,Male,Adult,,160,Good,Right,none,VHFNAPendant,AWE,021NA10N,162.44,VHFNAPendant,AWE,021NA10N,162.44,162.440_194507,,289,,,
3/25/2022,DB,139,220377,No,Female,Adult,,163,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21167,164.173,164.173_220377,,290,,,
3/25/2022,DB,139,220378,No,Female,Adult,,204,Good,Right,None,None,,,,VHFNAPendant,AWE,0a21133,163.786,163.786_220378,,291,,,
3/26/2022,DB,TT7,220409,No,Male,Adult,,0,Good,Right,none,none,,,,None,,,,_220409,,292,,,
3/25/2022,DB,139,220379,No,Male,Adult,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21120,163.621,163.621_220379,,293,,,
3/26/2022,DB,TT7,220411,No,Male,Juvenile,,0,Good,Right,none,none,,,,None,,,,_220411,,294,,,
3/26/2022,DB,TT7,220412,No,Male,Adult,,0,Good,Right,none,none,,,,None,,,,_220412,,295,,,
3/25/2022,DB,139,220380,No,Female,Adult,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21131,163.759,163.759_220380,,296,,,
3/25/2022,DB,158,220384,No,Female,Adult,,194,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa2164,162.878,162.878_220384,,297,,,
3/25/2022,DB,158,220385,No,Female,Adult,,162,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21149,163.956,163.956_220385,,298,,,
3/26/2022,BP,151,220406,No,Male,Juvenile,,0,Moderate NA Scalp Moderately Torn,Right,none,none,,,,None,,,,_220406,,299,,,
3/25/2022,DB,158,220386,No,Male,Adult,,200,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21166,164.164,164.164_220386,,300,,,
3/25/2022,DB,158,220388,No,Male,Adult,,190,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21130,163.749,163.749_220388,,301,,,
3/26/2022,DB,159,220503,No,Female,Adult,,195,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21116,164.429,164.429_220503,,302,,,
3/25/2022,DB,193,220393,No,Male,Adult,,100,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21122,163.649,163.649_220393,,303,,,
3/25/2022,DB,193,220395,No,Female,Adult,,175,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa2192,163.291,163.291_220395,,304,,,
3/26/2022,DB,193,220599,No,Male,Juvenile,,160,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa2163,162.869,162.869_220599,,305,,,
3/26/2022,DB,193,220509,No,Female,Juvenile,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa2186,163.183,163.183_220509,,306,,,
3/27/2022,BP,146,220421,No,Male,Adult,,0,Good,Right,none,none,,,,None,,,,_220421,,307,,,
3/27/2022,BP,146,220422,No,Male,Juvenile,,0,Good,Right,none,none,,,,None,,,,_220422,,308,,,
3/28/2022,BP,TT20,220426,No,Male,Juvenile,,0,Good,Right,none,none,,,,None,,,,_220426,,309,,,
3/28/2022,BP,TT22,220427,No,Male,Juvenile,,0,Good,Right,none,none,,,,None,,,,_220427,,310,,,
3/28/2022,BP,TT22,220428,No,Male,Adult,,0,Good,Right,none,none,,,,None,,,,_220428,,311,,,
3/28/2022,BP,TT22,220429,No,Male,Juvenile,,0,Good,Right,none,none,,,,None,,,,_220429,,312,,,
3/26/2022,DB,193,220510,No,Female,Juvenile,,165,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21102,163.399,163.399_220510,,313,,,
3/28/2022,BP,TT26,220431,No,Male,Adult,,0,Good,Right,none,none,,,,None,,,,_220431,,314,,,
3/29/2022,BP,TT22,220432,No,Male,Adult,,0,Good,Right,none,none,,,,None,,,,_220432,,315,,,
3/29/2022,BP,TT26,220433,No,Male,Adult,,0,Good,Right,none,none,,,,None,,,,_220433,,316,,,
3/29/2022,BP,TT25,220434,No,Male,Juvenile,,0,Good,Right,none,none,,,,None,,,,_220434,,317,,,
3/29/2022,BP,TT25,220435,No,Male,Adult,,0,Good,Right,none,none,,,,None,,,,_220435,,318,,,
3/28/2022,DB,127,220528,No,Male,Adult,,170,Good,Right,None,None,,,,None,,,,_220528,,319,,,
3/13/2022,BJ,110,220228,No,Female,Juvenile,,165,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa2155,162.787,162.787_220228,,320,,,
4/9/2022,CC,274,220587,no,Male,Juvenile,,187,Moderate NA feathers missing from scalp,Left,none,none,,,,VHFNAPendant,AWE,HSL223911,165.07,165.070_220587,,321,,,
3/13/2022,BJ,110,220237,No,Female,Juvenile,,175,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20345,164.813,164.813_220237,,322,,,
3/15/2022,BJ,168,214756,Yes,Female,Adult,,165,Good,Right,None,None,,,,None,,,,_214756,,323,,,
3/28/2022,DB,255,220536,No,Male,Juvenile,,160,Good,Right,None,None,,,,None,,,,_220536,,324,,,
3/13/2022,BJ,110,220229,No,Male,Adult,,192,Good,Right,None,None,,,,VHFNAPendant,AWE,Hsl216370,168.821,168.821_220229,,325,,,
3/24/2022,AC,TT36,220274,No,Male,Adult,,0,moderate NA Feathers Missing From Scalp,Right,none,none,,,,None,,,,_220274,,326,,,
3/13/2022,BJ,110,220230,No,Female,Juvenile,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,Hsl241342,166.121,166.121_220230,,327,,,
3/15/2022,BJ,105,214614,Yes,Male,Adult,,192,Good,Right,None,None,,,,None,,,,_214614,,328,,,
3/13/2022,BJ,110,204797,Yes,Male,Adult,,185,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20539,164.516,164.516_204797,,329,,,
3/20/2022,CC,213,220329,No,Female,Juvenile,,192,Good,Right,None,None,,,,VHFNAPendant,AWE,OA2138,162.544,162.544_220329,,330,,,
3/15/2022,BJ,105,220089,No,Male,Juvenile,,182,Good,Right,None,None,,,,None,,,,_220089,,331,,,
3/24/2022,AC,TT36,220275,No,Male,Juvenile,,0,Good,Right,none,none,,,,None,,,,_220275,,332,,,
3/15/2022,BJ,105,220090,No,Male,Juvenile,,185,Good,Right,None,None,,,,None,,,,_220090,,333,,,
3/13/2022,BJ,110,220238,No,Male,Adult,,179,Good,Right,None,None,,,,VHFNAPendant,AWE,Tta20221,162.452,162.452_220238,,334,,,
3/20/2022,CC,213,220334,No,Male,Adult,,179,Good,Right,None,None,,,,None,,,,_220334,,335,,,
3/28/2022,DB,255,220538,No,Male,Adult,,170,Good,Right,None,None,,,,None,,,,_220538,,336,,,
12/15/2021,BJ,,214767,No,Female,Adult,,172,Good,Left,none,none,,,,VHFNAPendant,AWE,021NA21N,163.252,163.252_214767,,337,,,
3/24/2022,AC,TT36,220276,No,Male,Adult,,0,Moderate NA Feathers Missing From Scalp,Right,none,none,,,,None,,,,_220276,,338,,,
3/20/2022,CC,213,204579,Yes,Male,Adult,,198,Good,Both,None,None,,,,None,,,,_204579,Left leg NEW band: 220336.. ,339,,,
3/15/2022,BJ,175,214565,Yes,Male,Juvenile,,168,Good,Left,None,None,,,,None,,,,_214565,,340,,,
12/15/2021,BJ,,214776,No,Female,Juvenile,,160,Good,Left,none,none,,,,VHFNAPendant,AWE,021NA6N,162.351,162.351_214776,,341,,,
3/28/2022,DB,255,220539,No,Female,Adult,,164,Good,Right,None,None,,,,None,,,,_220539,,342,,,
12/15/2021,BJ,,214779,No,Female,Juvenile,,170,Good,Left,none,none,,,,VHFNAPendant,AWE,021NA90,165.753,165.753_214779,,343,,,
3/25/2022,DB,126,220373,No,Male,Adult,,164,Good,Right,None,None,,,,VHFNAPendant,AWE,Oa21110,163.5,163.500_220373,,344,,,
3/21/2022,AC,28,220339,No,Male,Adult,,168,Good,Right,None,None,,,,None,,,,_220339,,345,,,
3/15/2022,AC,52,220094,No,Female,Adult,,172,Good,Right,None,None,,,,None,,,,_220094,,346,,,
3/21/2022,AC,28,220340,No,Male,Juvenile,,182,Good,Right,None,None,,,,None,,,,_220340,,347,,,
3/28/2022,DB,255,220540,No,Male,Adult,,192,Good,Right,None,None,,,,None,,,,_220540,,348,,,
12/15/2021,BJ,,214780,No,Female,Adult,,160,Good,Left,none,none,,,,VHFNAPendant,AWE,021NA68,165.283,165.283_214780,,349,,,
3/24/2022,BB,TT32,220264,No,Male,Juvenile,,0,Good,Right,none,none,,,,none,,,,_220264,,350,,,
12/15/2021,BJ,,214781,No,Female,Juvenile,,162,Good,Left,none,none,,,,VHFNAPendant,AWE,021NA94,165.88,165.880_214781,,351,,,
3/15/2022,AC,52,220095,No,Female,Adult,,164,Good,Right,None,None,,,,None,,,,_220095,,352,,,
12/15/2021,BJ,,214782,No,Male,Juvenile,,190,Good,Left,none,none,,,,VHFNAPendant,AWE,021NA48,164.703,164.703_214782,,353,,,
3/28/2022,DB,255,220541,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220541,,354,,,
3/28/2022,BP,118,220547,No,Female,Juvenile,,160,Moderate NA Feathers Missing from Scalp,Right,None,None,,,,VHFNAPendant,AWE,Tta20NA349,164.858,164.858_220547,,355,,,
3/24/2022,BB,TT32,220265,No,Male,Juvenile,,0,Good,Right,none,none,,,,none,,,,_220265,,356,,,
3/28/2022,BP,119,220548,No,Female,Juvenile,,170,Good,Right,None,None,,,,VHFNAPendant,AWE,Hsl223943,166.359,166.359_220548,,357,,,
3/15/2022,AC,52,220096,No,Male,Juvenile,,218,Good,Right,None,None,,,,None,,,,_220096,,358,,,
3/27/2022,BP,119,220417,No,Male,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA38,164.436,164.436_220417,,359,,,
3/28/2022,DB,255,220542,No,Male,Adult,,169,Good,Right,None,None,,,,None,,,,_220542,,360,,,
3/27/2022,BP,119,220418,No,Female,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,oa21NA178,164.291,164.291_220418,,361,,,
3/22/2022,BB,79,184833,Yes,Male,Adult,,170,Good,Right,None,None,,,,None,,,,_184833,OLD,362,,,
3/27/2022,BP,120,220416,No,Male,Adult,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA78,165.486,165.486_220416,,363,,,
3/28/2022,AC,19,220348,No,Male,Adult,,149,Good,Right,None,None,,,,None,,,,_220348,,364,,,
3/28/2022,AC,19,220350,No,Male,Adult,,162,Good,Right,None,None,,,,None,,,,_220350,,365,,,
3/28/2022,AC,19,220351,No,Male,Juvenile,,170,Good,Right,None,None,,,,None,,,,_220351,,366,,,
3/28/2022,BP,121,220553,No,Female,Juvenile,,182,Good,Right,none,none,,,,VHFNAPendant,AWE,HSL216353,168.496,168.496_220553,,367,,,
3/27/2022,BP,122,220414,No,Male,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,o21NA12n,162.465,162.465_220414,,368,,,
3/23/2022,AC,16,220365,No,Male,Juvenile,,180,Good,Right,None,None,,,,None,,,,_220365,,369,,,
3/12/2022,FC,37,220038,No,Female,Juvenile,,180,Good,Right,None,None,,,,None,,,,_220038,,370,,,
3/23/2022,AC,56,220366,No,Male,Adult,,176,Good,Right,None,None,,,,None,,,,_220366,,371,,,
3/27/2022,BP,122,220415,No,Female,Juvenile,,0,Good,Right,none,none,,,,VHFNAPendant,AWE,021NA42,164.556,164.556_220415,,372,,,
3/23/2022,BB,79,220368,No,Male,Juvenile,,198,Good,Right,None,None,,,,None,,,,_220368,,373,,,
3/28/2022,BP,122,220557,No,Female,Juvenile,,154,Good,Right,none,none,,,,VHFNAPendant,AWE,tta20299,163.417,163.417_220557,,374,,,
3/23/2022,BB,78,220370,No,Male,Juvenile,,164,Good,Right,None,None,,,,None,,,,_220370,,375,,,
3/25/2022,DB,139,220382,No,Male,Adult,,183,Good,Right,None,None,,,,None,,,,_220382,,376,,,
3/25/2022,DB,139,220383,No,Male,Juvenile,,160,Good,Right,None,None,,,,None,,,,_220383,,377,,,
